416.522	59
416.947	48
417.373	32
417.798	25
418.223	36
418.649	47
419.074	40
419.499	63
419.925	62
420.35	60
420.775	43
421.201	53
421.626	26
422.051	57
422.477	66
422.902	56
423.327	70
423.752	58
424.178	49
424.603	62
425.028	72
425.453	59
425.879	76
426.304	59
426.729	69
427.154	55
427.58	58
428.005	71
428.43	67
428.855	49
429.281	55
429.706	68
430.131	90
430.556	54
430.981	87
431.406	77
431.832	73
432.257	91
432.682	86
433.107	85
433.532	101
433.957	91
434.383	98
434.808	103
435.233	106
435.658	88
436.083	88
436.508	106
436.933	97
437.358	100
437.783	112
438.208	109
438.634	108
439.059	109
439.484	118
439.909	120
440.334	131
440.759	109
441.184	128
441.609	122
442.034	128
442.459	135
442.884	142
443.309	128
443.734	127
444.159	137
444.584	137
445.009	144
445.434	143
445.859	149
446.284	152
446.709	169
447.134	170
447.559	174
447.984	164
448.409	181
448.834	180
449.259	182
449.683	181
450.108	160
450.533	187
450.958	200
451.383	188
451.808	221
452.233	216
452.658	202
453.083	200
453.508	214
453.932	206
454.357	213
454.782	227
455.207	227
455.632	219
456.057	232
456.481	252
456.906	252
457.331	287
457.756	253
458.181	272
458.606	272
459.03	280
459.455	298
459.88	303
460.305	291
460.729	295
461.154	288
461.579	297
462.004	301
462.429	335
462.853	325
463.278	348
463.703	313
464.127	356
464.552	357
464.977	349
465.402	344
465.826	363
466.251	350
466.676	395
467.1	387
467.525	371
467.95	386
468.374	411
468.799	458
469.224	422
469.648	433
470.073	438
470.498	442
470.922	459
471.347	472
471.772	435
472.196	513
472.621	482
473.045	485
473.47	536
473.895	530
474.319	547
474.744	601
475.168	577
475.593	590
476.017	598
476.442	620
476.866	632
477.291	617
477.716	655
478.14	656
478.565	633
478.989	670
479.414	666
479.838	687
480.263	689
480.687	702
481.112	697
481.536	721
481.961	785
482.385	813
482.81	845
483.234	787
483.658	773
484.083	818
484.507	825
484.932	898
485.356	830
485.781	844
486.205	903
486.63	916
487.054	915
487.478	951
487.903	976
488.327	948
488.752	983
489.176	1060
489.6	1091
490.025	1033
490.449	1063
490.873	1097
491.298	1167
491.722	1212
492.146	1196
492.571	1186
492.995	1257
493.419	1234
493.844	1264
494.268	1314
494.692	1282
495.117	1327
495.541	1404
495.965	1427
496.389	1420
496.814	1403
497.238	1385
497.662	1502
498.087	1511
498.511	1469
498.935	1590
499.359	1570
499.783	1613
500.208	1596
500.632	1620
501.056	1639
501.48	1637
501.905	1741
502.329	1728
502.753	1738
503.177	1791
503.601	1806
504.026	1857
504.45	1891
504.874	1867
505.298	1954
505.722	1970
506.146	1994
506.57	2001
506.995	2093
507.419	2051
507.843	2087
508.267	2132
508.691	2121
509.115	2215
509.539	2249
509.963	2358
510.387	2215
510.812	2349
511.236	2344
511.66	2407
512.084	2427
512.508	2477
512.932	2458
513.356	2541
513.78	2633
514.204	2574
514.628	2560
515.052	2601
515.476	2706
515.9	2770
516.324	2858
516.748	2733
517.172	2869
517.596	2950
518.02	2948
518.444	3013
518.868	3028
519.292	3132
519.716	3177
520.14	3302
520.564	3263
520.988	3271
521.412	3310
521.836	3396
522.259	3303
522.683	3263
523.107	3205
523.531	2691
523.955	1737
524.379	985
524.803	545
525.227	240
525.651	90
526.075	47
526.498	41
526.922	45
527.346	36
527.77	26
528.194	26
528.618	38
529.041	36
529.465	34
529.889	40
530.313	47
530.737	24
531.161	28
531.584	54
532.008	28
532.432	45
532.856	56
533.279	33
533.703	35
534.127	52
534.551	42
534.974	52
535.398	55
535.822	43
536.246	54
536.669	52
537.093	61
537.517	74
537.941	50
538.364	51
538.788	64
539.212	56
539.635	70
540.059	93
540.483	119
540.906	291
541.33	588
541.754	1267
542.177	2546
542.601	4376
543.025	5478
543.448	5767
543.872	6065
544.295	6401
544.719	6379
545.143	6485
545.566	6411
545.99	6527
546.413	6596
546.837	6613
547.261	6721
547.684	6731
548.108	6848
548.531	6991
548.955	7019
549.378	6920
549.802	6939
550.225	7084
550.649	7322
551.073	7443
551.496	7423
551.92	7446
552.343	7520
552.767	7591
553.19	7624
553.614	7941
554.037	7939
554.46	8011
554.884	8003
555.307	8082
555.731	8226
556.154	8151
556.578	8191
557.001	8212
557.425	8280
557.848	8310
558.272	8575
558.695	8688
559.118	8771
559.542	8896
559.965	8960
560.389	8978
560.812	9023
561.235	9105
561.659	9296
562.082	9435
562.505	9309
562.929	9471
563.352	9689
563.776	9691
564.199	9851
564.622	9884
565.046	9979
565.469	10102
565.892	10059
566.315	9993
566.739	10182
567.162	10268
567.585	10254
568.009	10369
568.432	10480
568.855	10476
569.279	10574
569.702	10503
570.125	10564
570.548	10748
570.972	10618
571.395	10708
571.818	10912
572.241	11001
572.665	11002
573.088	10961
573.511	10942
573.934	11031
574.357	11027
574.781	11080
575.204	11099
575.627	11223
576.05	11352
576.473	11512
576.896	11558
577.32	11580
577.743	11611
578.166	11771
578.589	11835
579.012	11799
579.435	11987
579.858	11990
580.282	12004
580.705	11935
581.128	12133
581.551	12242
581.974	12530
582.397	12610
582.82	12572
583.243	12503
583.666	12487
584.089	12613
584.512	12729
584.936	13023
585.359	13039
585.782	13015
586.205	13287
586.628	13298
587.051	13418
587.474	13329
587.897	13544
588.32	13712
588.743	13765
589.166	13950
589.589	13865
590.012	14038
590.435	14002
590.858	14080
591.281	14165
591.704	14281
592.127	14374
592.55	14441
592.972	14400
593.395	14409
593.818	14413
594.241	14690
594.664	14703
595.087	14600
595.51	14778
595.933	14786
596.356	14867
596.779	14736
597.202	14928
597.624	15002
598.047	15183
598.47	15418
598.893	15368
599.316	15317
599.739	15327
600.162	15279
600.584	15320
601.007	15375
601.43	15526
601.853	15679
602.276	15478
602.699	15451
603.121	15513
603.544	15534
603.967	15539
604.39	15654
604.813	15632
605.235	15762
605.658	16026
606.081	15995
606.504	15798
606.926	16008
607.349	15949
607.772	15958
608.195	16047
608.617	16352
609.04	16087
609.463	16377
609.885	16320
610.308	16336
610.731	16207
611.154	16509
611.576	16637
611.999	16803
612.422	16653
612.844	16881
613.267	16910
613.69	16827
614.112	16881
614.535	17025
614.958	16876
615.38	16931
615.803	17375
616.225	17340
616.648	17176
617.071	17611
617.493	17479
617.916	17410
618.338	17415
618.761	17432
619.184	17735
619.606	17651
620.029	17779
620.451	17902
620.874	17683
621.296	17720
621.719	17739
622.142	17698
622.564	17964
622.987	18009
623.409	18067
623.832	17996
624.254	18034
624.677	18036
625.099	17945
625.522	18157
625.944	18105
626.367	18037
626.789	18237
627.212	18258
627.634	18211
628.056	18310
628.479	18062
628.901	17821
629.324	17960
629.746	18106
630.169	18388
630.591	18472
631.014	18665
631.436	18632
631.858	18630
632.281	18582
632.703	18512
633.126	18523
633.548	18600
633.97	18484
634.393	18677
634.815	18661
635.237	18788
635.66	18912
636.082	18742
636.504	18907
636.927	18669
637.349	18903
637.771	19059
638.194	18909
638.616	19038
639.038	19051
639.461	19100
639.883	18921
640.305	18989
640.727	19127
641.15	19385
641.572	19204
641.994	19463
642.417	19823
642.839	19678
643.261	19729
643.683	19728
644.106	19512
644.528	19612
644.95	19643
645.372	19607
645.794	19730
646.217	19987
646.639	19899
647.061	19964
647.483	20083
647.905	20117
648.328	20068
648.75	20264
649.172	20193
649.594	20084
650.016	20094
650.438	20151
650.861	20156
651.283	20265
651.705	19993
652.127	19927
652.549	19994
652.971	19901
653.393	20133
653.815	20312
654.237	20221
654.66	20183
655.082	20425
655.504	20322
655.926	19921
656.348	19914
656.77	19771
657.192	19655
657.614	19974
658.036	20152
658.458	20453
658.88	20529
659.302	20344
659.724	20370
660.146	20301
660.568	20045
660.99	20088
661.412	20115
661.834	20206
662.256	20293
662.678	20701
663.1	20567
663.522	20550
663.944	20570
664.366	20453
664.788	20537
665.21	20519
665.632	20009
666.054	20030
666.476	20413
666.898	20570
667.32	20908
667.741	20982
668.163	20911
668.585	20670
669.007	20839
669.429	20915
669.851	20845
670.273	20984
670.695	20929
671.116	20676
671.538	21166
671.96	21195
672.382	21267
672.804	21284
673.226	20819
673.648	20448
674.069	20810
674.491	21074
674.913	21435
675.335	21360
675.757	21379
676.178	21100
676.6	21429
677.022	21408
677.444	21408
677.865	21637
678.287	21439
678.709	21395
679.131	21281
679.552	21311
679.974	21489
680.396	21491
680.818	21463
681.239	21704
681.661	21272
682.083	21295
682.504	21307
682.926	21512
683.348	21653
683.77	21645
684.191	21513
684.613	21608
685.035	21559
685.456	21866
685.878	21706
686.3	21688
686.721	21688
687.143	21218
687.564	21134
687.986	21292
688.408	21480
