432.895	997
433.423	1001
433.95	1002
434.478	1002
435.006	999
435.534	1002
436.062	1001
436.589	1001
437.117	1000
437.645	999
438.172	1001
438.7	999
439.228	1002
439.756	1000
440.283	997
440.811	999
441.338	999
441.866	998
442.394	999
442.921	998
443.449	1001
443.976	1000
444.504	999
445.031	999
445.559	999
446.086	998
446.614	998
447.141	1003
447.669	1001
448.196	999
448.724	1000
449.251	1002
449.778	1000
450.306	1002
450.833	1001
451.361	1002
451.888	999
452.415	1002
452.943	1001
453.47	999
453.997	1003
454.524	999
455.052	998
455.579	1001
456.106	1000
456.633	999
457.16	1002
457.688	1001
458.215	1003
458.742	1000
459.269	999
459.796	999
460.323	1000
460.85	1002
461.377	1000
461.904	1000
462.431	999
462.958	1001
463.485	1001
464.012	999
464.539	1001
465.066	1000
465.593	1001
466.12	998
466.647	1002
467.174	1000
467.701	1003
468.228	1001
468.755	996
469.282	1001
469.808	996
470.335	1002
470.862	999
471.389	1000
471.915	999
472.442	999
472.969	1002
473.496	999
474.022	1001
474.549	998
475.076	1001
475.602	1000
476.129	998
476.656	1002
477.182	999
477.709	1002
478.235	1001
478.762	998
479.289	997
479.815	1001
480.342	1000
480.868	999
481.395	1001
481.921	1000
482.448	1000
482.974	1004
483.5	999
484.027	1001
484.553	998
485.08	1000
485.606	999
486.132	997
486.659	1001
487.185	999
487.711	1001
488.238	1001
488.764	1002
489.29	1001
489.816	998
490.343	1001
490.869	1000
491.395	1000
491.921	1000
492.447	1001
492.973	1002
493.5	999
494.026	1000
494.552	998
495.078	1002
495.604	1004
496.13	1001
496.656	999
497.182	997
497.708	1001
498.234	998
498.76	1000
499.286	999
499.812	1003
500.338	1004
500.864	1000
501.39	1001
501.916	1002
502.441	999
502.967	1003
503.493	1001
504.019	1004
504.545	999
505.071	1006
505.596	1001
506.122	1004
506.648	1003
507.174	1003
507.699	1001
508.225	1000
508.751	1003
509.276	1001
509.802	1003
510.328	1002
510.853	1001
511.379	999
511.904	1002
512.43	1001
512.955	1005
513.481	1007
