432.895	999
433.423	1001
433.95	999
434.478	1001
435.006	1003
435.534	1004
436.062	1002
436.589	1001
437.117	1001
437.645	999
438.172	999
438.7	998
439.228	1000
439.756	1000
440.283	997
440.811	1003
441.338	1000
441.866	999
442.394	1000
442.921	1001
443.449	998
443.976	1002
444.504	999
445.031	1005
445.559	999
446.086	996
446.614	1002
447.141	999
447.669	1002
448.196	1001
448.724	1001
449.251	1000
449.778	1001
450.306	1000
450.833	1001
451.361	998
451.888	1001
452.415	1004
452.943	999
453.47	1002
453.997	1000
454.524	1005
455.052	999
455.579	998
456.106	1001
456.633	1001
457.16	998
457.688	1000
458.215	1000
458.742	999
459.269	1000
459.796	1000
460.323	1001
460.85	1000
461.377	998
461.904	1000
462.431	1000
462.958	999
463.485	1001
464.012	1004
464.539	999
465.066	1001
465.593	1000
466.12	1000
466.647	1002
467.174	1002
467.701	1000
468.228	1002
468.755	1000
469.282	1000
469.808	1000
470.335	999
470.862	1001
471.389	997
471.915	1003
472.442	1004
472.969	1000
473.496	1002
474.022	1001
474.549	1000
475.076	1000
475.602	1002
476.129	1001
476.656	1002
477.182	1001
477.709	1004
478.235	1002
478.762	1000
479.289	1000
479.815	1001
480.342	1002
480.868	1002
481.395	1002
481.921	1000
482.448	1004
482.974	1000
483.5	1000
484.027	1001
484.553	1002
485.08	1001
485.606	1001
486.132	1000
486.659	1003
487.185	1003
487.711	1002
488.238	999
488.764	1003
489.29	1001
489.816	1004
490.343	1000
490.869	1000
491.395	1001
491.921	1001
492.447	1003
492.973	1001
493.5	1000
494.026	1000
494.552	1006
495.078	1000
495.604	1001
496.13	1005
496.656	1003
497.182	1001
497.708	1005
498.234	999
498.76	1001
499.286	1001
499.812	1003
500.338	998
500.864	1000
501.39	1004
501.916	1006
502.441	1000
502.967	1002
503.493	1002
504.019	1006
504.545	1005
505.071	1004
505.596	1003
506.122	1002
506.648	1008
507.174	1005
507.699	1008
508.225	1006
508.751	1001
509.276	1004
509.802	1003
510.328	1005
510.853	1006
511.379	1004
511.904	1007
512.43	1004
512.955	1010
513.481	1010
514.006	1006
514.532	1003
515.057	1004
515.583	1006
516.108	1009
516.634	1007
517.159	1006
517.685	1009
518.21	1008
518.735	1013
519.261	1012
519.786	1008
520.311	1016
520.837	1013
521.362	1011
521.887	1013
522.413	1012
522.938	1013
523.463	1013
523.988	1022
524.513	1014
525.039	1015
525.564	1020
526.089	1012
526.614	1020
527.139	1015
527.664	1017
528.189	1022
528.714	1020
529.24	1023
529.765	1019
530.29	1020
530.815	1021
531.34	1020
531.865	1020
532.389	1029
532.914	1024
533.439	1028
533.964	1025
534.489	1027
535.014	1035
535.539	1031
536.064	1037
536.588	1040
537.113	1040
537.638	1040
538.163	1039
538.688	1040
539.212	1047
539.737	1040
540.262	1041
540.786	1047
541.311	1051
541.836	1044
542.36	1048
542.885	1048
543.41	1050
543.934	1049
544.459	1067
544.983	1060
545.508	1060
546.032	1056
546.557	1062
547.081	1073
547.606	1064
548.13	1072
548.655	1070
549.179	1078
549.704	1084
550.228	1076
550.752	1084
551.277	1080
551.801	1093
552.325	1088
552.85	1113
553.374	1104
553.898	1110
554.423	1093
554.947	1112
555.471	1121
555.995	1110
556.519	1110
557.044	1101
557.568	1128
558.092	1124
558.616	1120
559.14	1137
559.664	1126
560.188	1141
560.712	1139
561.236	1149
561.76	1166
562.284	1144
562.808	1160
563.332	1168
563.856	1166
564.38	1169
564.904	1184
565.428	1187
565.952	1191
566.476	1200
567	1208
567.523	1207
568.047	1201
568.571	1216
569.095	1218
569.619	1233
570.142	1230
570.666	1240
571.19	1234
571.714	1251
572.237	1247
572.761	1258
573.285	1286
573.808	1272
574.332	1266
574.855	1300
575.379	1285
575.903	1308
576.426	1302
576.95	1304
577.473	1320
577.997	1346
578.52	1342
579.044	1350
579.567	1345
580.09	1364
580.614	1380
581.137	1385
581.661	1396
582.184	1389
582.707	1398
583.231	1412
583.754	1428
584.277	1423
584.8	1439
585.324	1459
585.847	1468
586.37	1464
586.893	1459
587.417	1477
587.94	1504
588.463	1532
588.986	1510
589.509	1509
590.032	1553
590.555	1514
591.078	1539
591.601	1554
592.124	1574
592.647	1555
593.17	1579
593.693	1613
594.216	1588
594.739	1604
595.262	1639
